weather_id,date_time,city,season,temperature_c,humidity,rain_mm,weather_condition,wind_speed_kmh,visibility_m,air_pressure_hpa
,05/09/2024 10AM,London,Spring,19.32,,8.89,,49.59,9297,1015.26
7983.0,2024-09-05 12:00,London,Autumn,5.31,68.0,76.96104671984617,Storm,27.55,11510,974.89
7984.0,05/09/2024 02PM,London,Spring,8.38,59.0,0.0,,35.21,120007.33233724353,897.6716899982463
7985.0,2024-09-05 16:00,London,Autumn,9.35,163.15905766884822,0.0,Clear,59.28,9070,992.39
7986.0,2024-09-05 18:00,London,Autumn,5.62,96.0,0.0,Clear,68.91,10440,993.47
7987.0,2024-09-05T20:00Z,London,Autumn,8.93,60.0,217.42369267848142,Storm,72.1,9220,973.45
,,London,Autumn,15.22,83.0,0.0,Clear,,49990.160954308994,994.08
7989.0,06/09/2024 12AM,London,Summer,18.54,65.0,0.0,Clear,44.91,11845,1024.94
7990.0,,London,Summer,-33.38277484283587,48.0,0.0,Clear,35.39,11350,
7991.0,2024-09-06 04:00,London,Autumn,12.49,60.0,0.0,Clear,1.19,10595,1022.09
7992.0,2024-09-06 06:00,London,Autumn,18.12,82.0,220.88800205245735,Rain,60.92,4282,1025.29
,2024-09-06 08:00,London,Autumn,6.37,100.0,0.0,Clear,77.64,11903,1007.17
7994.0,06/09/2024 10AM,London,Summer,14.64,34.0,,Fog,58.28,4588,897.0573884441382
7995.0,06/09/2024 12PM,London,Summer,19.44,26.0,0.0,Clear,21.91,8768,994.31
7996.0,2024-09-06T14:00Z,London,Autumn,19.71,100.0,30.13,Rain,22.91,6752,1002.23
7997.0,06/09/2024 04PM,London,Summer,20.82,68.0,,Fog,30.61,311,1014.9
7998.0,06/09/2024 06PM,London,Summer,26.14,59.0,,Clear,0.26,10695,1028.49
7999.0,2024-09-06 20:00,,Autumn,14.46,,4.68,Fog,,7625,1020.89
8000.0,2024-09-06 22:00,London,Autumn,12.19,86.0,0.0,Clear,55.63,11573,990.6
,2024-09-07T00:00Z,London,Autumn,17.72,63.0,219.64314468437883,Storm,23.82,5042,979.91
,07/09/2024 02AM,London,Summer,-36.562814251576654,62.0,2.49,Snow,77.33,,1013.37
8003.0,07/09/2024 04AM,London,Summer,,44.0,,,4.16,11720,1022.44
8004.0,2024-09-07 06:00,London,Autumn,,50.0,0.0,Clear,34.25,???,897.5064362511206
8005.0,,London,Spring,,72.0,14.44,Clear,11.36,,1012.0
,,London,Summer,81.96247288131237,49.0,0.0,Clear,47.14,9511,1005.75
8007.0,2024-09-07T12:00Z,London,Autumn,20.49,60.0,0.0,Clear,49.57,8288,991.99
8008.0,2024-09-07 14:00,London,Autumn,22.02,,,Clear,49.87,10499,996.1
8009.0,2024-09-07T16:00Z,,Autumn,15.82,86.0,0.0,Clear,,9502,1017.78
,2024-09-07 18:00,London,,17.99,74.0,0.0,Clear,20.75,49999.22949046938,1011.43
8011.0,07/09/2024 08PM,London,Summer,22.61,33.0,0.0,Clear,35.97,9276,1016.36
8012.0,07/09/2024 10PM,London,Summer,25.61,,11.71,Rain,12.43,11359,988.32
8013.0,2024-09-08T00:00Z,London,Autumn,22.14,72.0,1.14,Fog,33.49,3892,1019.28
8014.0,08/09/2024 02AM,,Summer,25.96,61.0,0.0,Clear,50.12,10473,1020.16
8015.0,08/09/2024 04AM,,Summer,11.91,31.0,0.0,,17.9,11276,1012.34
8016.0,2024-09-08T06:00Z,London,Autumn,23.38,80.0,45.69,Rain,12.72,7807,984.47
8017.0,2024-09-08T08:00Z,London,Autumn,16.42,78.0,2.47,Clear,68.37,9071,1009.84
8018.0,08/09/2024 10AM,London,Summer,13.23,61.0,0.0,Clear,10.04,8067,1019.08
8019.0,08/09/2024 12PM,London,Summer,18.98,36.0,0.0,Clear,32.4,11335,898.5507267276113
,2024-09-08 14:00,London,Autumn,16.6,67.0,,Clear,,49977.50665163524,885.3995410370084
8021.0,2024-09-08 16:00,,Autumn,5.86,93.0,0.0,Clear,30.4,10610,1010.97
,2024-09-08T18:00Z,,Autumn,21.57,,16.26,Rain,47.65,8984,1019.92
8023.0,,London,Winter,-2.75,61.0,0.0,Snow,26.93,87,886.8337128268425
8024.0,08/09/2024 10PM,London,Summer,12.01,29.0,0.0,Clear,47.42,11273,1006.9
8025.0,09/09/2024 12AM,London,Autumn,5.12,89.0,206.87951874614595,Storm,73.75,11883,1113.1144002991382
8026.0,2024-09-09T02:00Z,London,Autumn,8.56,,11.39,Rain,,8636,975.83
8027.0,2024-09-09 04:00,London,Autumn,23.15,96.0,0.0,Clear,78.94,9309,
8028.0,09/09/2024 06AM,London,Autumn,60.25782222080243,78.0,0.0,Clear,26.4,11070,1019.45
8029.0,,London,Summer,68.90344056329509,-10.612610226763469,0.0,Clear,76.51,10308,989.06
8030.0,09/09/2024 10AM,London,Autumn,11.0,91.0,222.64731346906203,Storm,74.83,7842,963.8
8031.0,09/09/2024 12PM,,Autumn,8.46,,11.05,Rain,9.84,5269,1006.73
8032.0,09/09/2024 02PM,London,Autumn,,97.0,0.0,Clear,183.63003377775067,120023.73925332948,1012.03
8033.0,,London,Spring,16.5,,13.41,Clear,75.26,120008.58942023043,1028.44
8034.0,09/09/2024 06PM,London,Autumn,24.15,,10.73,Rain,58.11,4730,1006.05
8035.0,2024-09-09 20:00,London,Autumn,8.25,80.0,0.0,Clear,195.15461400895302,9370,996.85
8036.0,,London,Summer,34.38,54.0,0.0,Clear,79.41,9779,990.17
8037.0,,London,Summer,34.18,68.0,0.0,Clear,5.84,10499,1003.15
8038.0,10/09/2024 02AM,London,Autumn,20.22,78.0,0.0,,10.41,9402,1024.16
8039.0,2024-09-10T04:00Z,London,Autumn,7.06,72.0,0.0,Clear,36.34,9190,
8040.0,10/09/2024 06AM,London,Autumn,11.58,,2.4,Fog,29.5,49992.94544207123,1029.13
8041.0,,London,Spring,8.66,48.0,0.0,Clear,65.96,8932,
8042.0,2024-09-10T10:00Z,London,Autumn,9.65,75.0,0.0,Clear,50.2,8561,992.78
,2024-09-10T12:00Z,London,Autumn,-30.267366132205044,67.0,0.0,Clear,57.44,10356,1013.57
8044.0,10/09/2024 02PM,London,,,63.0,0.0,Clear,37.59,10554,990.29
8045.0,2024-09-10T16:00Z,London,Autumn,24.17,61.0,0.0,Clear,,11006,1013.94
8046.0,2024-09-10 18:00,London,,13.47,21.0,0.0,Clear,21.86,11191,995.42
8047.0,10/09/2024 08PM,London,Autumn,22.89,53.0,0.0,Clear,64.23,,1014.27
8048.0,2024-09-10T22:00Z,London,Autumn,11.5,100.0,0.0,Clear,10.75,10060,994.14
8049.0,2024-09-11T00:00Z,London,Autumn,-42.26805860776973,90.0,0.0,Snow,47.53,,974.63
8050.0,2024-09-11 02:00,London,Autumn,-31.849568918633395,81.0,79.71,Snow,67.69,,
8051.0,2024-09-11 04:00,London,,16.61,,,Clear,44.47,120013.6450859188,1010.31
8052.0,11/09/2024 06AM,,Autumn,80.52137767587924,,13.82,Rain,69.07,120023.87382194297,977.47
8053.0,11/09/2024 08AM,London,Autumn,,78.0,0.0,Clear,39.76,120007.63244625118,997.72
,2024-09-11T10:00Z,London,Autumn,22.54,95.0,0.0,Clear,63.48,8438,1021.57
8055.0,11/09/2024 12PM,London,Autumn,19.71,60.0,0.0,Clear,69.79,10850,994.11
8056.0,Unknown,London,Summer,25.52,47.0,0.0,Clear,8.52,9586,1010.41
8057.0,2024-09-11 16:00,London,Autumn,-47.01991985511996,97.0,60.51,Snow,,120015.01365143181,
8058.0,11/09/2024 06PM,London,Autumn,22.68,,9.94,Clear,43.9,11384,1007.04
8059.0,,London,Autumn,21.1,57.0,0.0,Clear,34.59,,1015.79
8060.0,2024-09-11 22:00,London,Autumn,6.08,53.0,0.0,Clear,77.6,10844,1005.84
8061.0,,London,Autumn,8.34,56.0,0.0,Clear,20.01,8093,992.74
8062.0,2024-09-12 02:00,London,Autumn,16.32,,7.87,Fog,62.67,9084,1004.3
8063.0,2024-09-12 04:00,London,Autumn,17.61,89.0,0.0,Clear,62.84,11825,1015.55
8064.0,12/09/2024 06AM,London,Winter,12.66,52.0,0.0,Clear,18.34,9785,994.43
8065.0,2024-09-12 08:00,London,Autumn,8.1,100.0,203.6722764188688,Rain,13.24,7422,1113.3934463877222
,2024-09-12T10:00Z,London,Autumn,6.56,85.0,14.08,Rain,36.94,10944,
8067.0,2024-09-12T12:00Z,London,Autumn,71.95394991024766,59.0,0.0,Clear,33.59,120018.30485910055,1015.17
8068.0,2024-09-12T14:00Z,London,Autumn,9.53,61.0,217.7842976863847,,38.82,49986.92287573184,1007.92
8069.0,2024-09-12T16:00Z,London,Autumn,17.58,95.0,46.37,Rain,19.81,2340,1013.39
8070.0,12/09/2024 06PM,London,Winter,5.34,80.0,0.0,,,10595,878.1742748904419
8071.0,12/09/2024 08PM,London,Winter,9.49,87.0,0.0,Clear,43.18,8843,1026.8
8072.0,12/09/2024 10PM,London,Winter,-4.64,81.0,,Snow,8.78,,1014.94
8073.0,13/09/2024 12AM,,Autumn,24.0,100.0,0.0,Clear,7.0,9491,
8074.0,13/09/2024 02AM,London,Autumn,23.44,81.0,,Fog,41.11,3036,1029.13
8075.0,2024-09-13T04:00Z,London,Autumn,14.95,88.0,98.32369308407506,Rain,193.0916205971604,6932,1018.48
8076.0,2024-09-13 06:00,London,Autumn,24.86,55.0,0.0,Clear,47.34,9146,992.84
8077.0,2024-09-13 08:00,London,Autumn,7.28,50.0,0.0,Clear,20.75,120011.66310639588,1012.24
8078.0,13/09/2024 10AM,London,Autumn,-44.46175290185221,59.0,0.0,Clear,75.21,8559,890.9161184631118
8079.0,2024-09-13T12:00Z,London,Autumn,23.13,80.0,74.28,Storm,71.13,4578,969.51
8080.0,13/09/2024 02PM,London,Autumn,13.35,52.0,0.0,,66.19,8961,993.17
8081.0,2024-09-13 16:00,London,Autumn,7.21,80.0,0.0,Clear,71.57,9567,1122.4831513001195
8082.0,13/09/2024 06PM,London,Autumn,,90.0,0.0,Clear,59.88,11639,1020.27
8083.0,,London,,61.38363027627475,57.0,0.0,Clear,,8325,999.3
8084.0,2024-09-13 22:00,London,,,59.0,0.0,Clear,35.55,11880,1006.08
,2024-09-14 00:00,London,Autumn,8.75,73.0,12.55,Rain,31.6,8504,988.93
8086.0,2024-09-14 02:00,London,Autumn,24.03,52.0,0.0,Clear,197.83464619320785,11862,1019.65
8087.0,14/09/2024 04AM,London,Autumn,19.83,85.0,0.0,Clear,35.38,9755,1021.22
8088.0,14/09/2024 06AM,London,Autumn,61.104068157173785,,1.53,Fog,34.05,10483,1000.65
8089.0,2024-09-14 08:00,London,Autumn,22.48,91.0,0.0,Clear,43.59,10529,1020.08
8090.0,2024-09-14 10:00,London,Autumn,13.21,66.0,10.27,Rain,0.83,49995.47709594202,1022.43
8091.0,,London,Spring,,43.0,0.0,Clear,75.11,9980,1024.96
8092.0,14/09/2024 02PM,London,Autumn,19.58,53.0,202.12186565844704,Rain,32.55,,984.64
8093.0,2024-09-14 16:00,London,Autumn,6.41,-16.260248089506774,0.0,,9.2,,1029.21
8094.0,,London,Winter,,80.0,0.0,,26.07,8485,892.8466756538077
8095.0,14/09/2024 08PM,London,Autumn,13.68,85.0,0.0,Clear,12.0,10973,1007.47
8096.0,2024-09-14T22:00Z,London,Autumn,17.8,98.0,223.081853967687,Storm,,5939,983.49
8097.0,15/09/2024 12AM,London,Autumn,,82.0,39.9,Rain,44.96,,991.0
8098.0,2024-09-15 02:00,London,Autumn,,84.0,0.0,Clear,38.68,8524,995.06
8099.0,,London,Spring,17.15,62.0,,Clear,176.36066734723912,9926,1018.42
8100.0,15/09/2024 06AM,,Autumn,8.19,92.0,52.25,Storm,76.01,2916,997.27
8101.0,15/09/2024 08AM,London,Autumn,64.11860590879596,91.0,0.0,Clear,39.23,11015,
8102.0,2024-09-15T10:00Z,London,Autumn,18.03,81.0,18.85,Clear,7.21,8751,1004.27
8103.0,2024-09-15 12:00,,Autumn,8.29,100.0,0.0,Clear,61.45,11771,1012.45
8104.0,2024-09-15 14:00,London,Autumn,7.57,153.27170324553603,0.0,Clear,185.20031071657814,10681,1122.3319006034299
8105.0,15/09/2024 04PM,London,Autumn,16.59,64.0,10.72,Rain,59.1,10273,993.83
8106.0,2024-09-15T18:00Z,London,Autumn,13.61,94.0,0.0,Clear,50.07,8009,1010.19
,2024-09-15T20:00Z,London,,3.65,70.0,0.0,Snow,68.72,5411,973.42
8108.0,,London,Spring,9.97,,17.08,Rain,44.32,6207,1034.03
8109.0,2024-09-16 00:00,London,Autumn,24.7,92.0,0.0,,53.2,10559,1115.657541088483
8110.0,2024-09-16 02:00,London,Autumn,83.72741054023018,90.0,60.38,Rain,29.17,???,973.02
8111.0,2024-09-16 04:00,London,Autumn,,70.0,0.0,,44.85,9437,1011.9
8112.0,16/09/2024 06AM,London,Autumn,,80.0,0.0,Clear,,11510,1011.1
8113.0,2024-09-16 08:00,London,Autumn,19.02,,3.93,,76.88,8161,998.68
8114.0,2024-09-16 10:00,London,Autumn,15.2,85.0,0.0,Clear,73.2,10098,1016.6
8115.0,16/09/2024 12PM,London,Autumn,-33.012225930151786,,4.49,Snow,,11552,
,2024-09-16 14:00,London,Autumn,15.7,95.0,72.77,Storm,138.14,7828,958.74
8117.0,2024-09-16 16:00,London,Autumn,8.04,84.0,0.0,Clear,44.27,8207,995.18
8118.0,2024-09-16T18:00Z,London,Autumn,69.6973795160385,63.0,218.6523960681171,Rain,176.0392564846809,10939,
8119.0,16/09/2024 08PM,London,Autumn,8.83,,,,,8245,1010.61
8120.0,2024-09-16 22:00,London,Autumn,16.19,67.0,0.0,Clear,45.1,error,1016.67
8121.0,,London,Summer,32.45,53.0,0.0,Clear,15.62,11167,984.81
8122.0,2024-09-17 02:00,London,Autumn,24.8,96.0,,Clear,76.9,8028,1014.12
8123.0,2024-09-17T04:00Z,London,Autumn,12.81,53.0,0.0,Clear,181.20255865455897,8854,1006.09
8124.0,2024-09-17T06:00Z,London,Autumn,23.09,71.0,1.88,Clear,54.55,11510,1023.61
8125.0,2024-09-17 08:00,London,,23.05,30.0,0.0,Clear,67.85,11382,1008.47
,17/09/2024 10AM,London,Autumn,12.63,51.0,0.0,Clear,29.73,9801,999.48
8127.0,,London,Winter,-1.74,71.0,0.0,Snow,2.61,6975,1018.55
8128.0,17/09/2024 02PM,London,,,31.0,79.90147137438925,,2.92,9494,998.55
8129.0,2024-09-17 16:00,London,Autumn,13.13,86.0,0.0,Clear,53.61,11081,1000.74
8130.0,2024-09-17 18:00,London,Autumn,22.81,63.0,0.0,Clear,13.22,9860,1027.48
8131.0,2024-09-17 20:00,London,Autumn,11.06,87.0,12.53,Rain,45.46,764,1109.7283214467466
8132.0,17/09/2024 10PM,London,,27.23,20.0,0.0,Clear,22.52,8361,996.16
8133.0,2024-09-18T00:00Z,London,Autumn,13.97,84.0,0.0,Clear,14.57,,1014.59
8134.0,18/09/2024 02AM,London,Autumn,17.33,93.0,39.67,Rain,57.99,449,972.14
8135.0,2024-09-18 04:00,London,Autumn,,,13.43,Rain,11.65,4240,966.68
8136.0,18/09/2024 06AM,London,Autumn,20.52,71.0,0.0,Clear,61.14,11434,1024.02
8137.0,2024-09-18 08:00,London,Autumn,6.68,59.0,,Fog,59.42,7708,1023.07
8138.0,2024-09-18 10:00,London,Autumn,,67.0,0.0,Clear,,9129,1003.59
8139.0,18/09/2024 12PM,London,Autumn,23.61,79.0,206.7443169231704,Storm,198.2030199524552,788,990.12
8140.0,,,Autumn,12.3,82.0,0.0,Clear,44.47,120019.10202501582,1021.77
8141.0,2024-09-18T16:00Z,London,Autumn,20.31,80.0,0.0,Clear,43.46,11267,1028.38
8142.0,2024-09-18T18:00Z,London,Autumn,68.2154776961582,64.0,7.62,Fog,9.81,8686,888.977583457018
8143.0,18/09/2024 08PM,London,Autumn,8.6,86.0,0.0,Clear,7.86,8211,
8144.0,2024-09-18 22:00,London,Autumn,23.6,55.0,0.0,Clear,38.4,9039,
8145.0,2024-09-19T00:00Z,London,Autumn,6.77,67.0,0.0,Clear,49.7,10924,1012.6
8146.0,2024-09-19T02:00Z,London,Autumn,9.27,93.0,,Fog,52.44,263,1023.95
8147.0,2024-09-19T04:00Z,London,Autumn,20.22,63.0,0.0,,44.26,,1024.61
8148.0,2024-09-19 06:00,London,Autumn,6.02,53.0,0.0,Clear,77.26,11629,
8149.0,2024-09-19 08:00,London,Autumn,5.31,65.0,13.52,Rain,10.18,3072,1031.2
8150.0,2024-09-19 10:00,London,Autumn,17.94,,10.06,Clear,74.71,11716,1011.04
,,London,Autumn,10.24,87.0,0.0,,33.28,120016.2681949638,
8152.0,2024-09-19T14:00Z,London,Autumn,,69.0,9.23,Fog,2.69,744,
8153.0,19/09/2024 04PM,London,Autumn,14.77,72.0,,Fog,52.0,,1011.77
8154.0,2024-09-19 18:00,London,Autumn,12.75,72.0,7.97,Fog,60.59,11271,1004.7
8155.0,19/09/2024 08PM,London,,2.27,162.6988678977612,0.0,Snow,64.51,7487,1023.66
8156.0,2024-09-19T22:00Z,London,Autumn,22.2,66.0,0.0,Clear,370.3912742155637,10756,1026.25
8157.0,20/09/2024 12AM,London,Autumn,6.08,71.0,7.1,Fog,63.54,3098,1013.92
,,London,Spring,82.19876475775607,30.0,0.0,Clear,18.78,9954,994.59
8159.0,2024-09-20T04:00Z,London,Autumn,14.58,160.6474301366238,0.0,Clear,,9199,996.09
8160.0,2024-09-20 06:00,London,Autumn,10.5,78.0,0.0,,32.7,unknown,990.17
8161.0,2024-09-20T08:00Z,London,Autumn,23.08,75.0,0.0,Clear,64.8,10936,1103.3584428141687
8162.0,2024-09-20 10:00,London,Autumn,20.08,80.0,66.65,Storm,54.16,8863,998.31
,,London,Summer,13.07,,0.04,Clear,11.87,,994.48
8164.0,20/09/2024 02PM,London,Autumn,12.2,68.0,7.92,Clear,20.51,8823,992.16
8165.0,2024-09-20 16:00,London,Autumn,24.26,,,Fog,60.87,5367,1013.54
8166.0,20/09/2024 06PM,London,Autumn,23.94,77.0,0.0,Clear,7.98,,1028.18
8167.0,2024-09-20T20:00Z,London,Autumn,16.94,165.2244093219096,222.39264692131727,Rain,1.06,8142,1008.55
,,London,Summer,28.39,43.0,0.0,Clear,,,1010.67
8169.0,21/09/2024 12AM,London,Autumn,15.24,93.0,0.0,Clear,,11944,1012.36
8170.0,2024-09-21 02:00,London,Autumn,74.05950457013536,68.0,12.28,Rain,78.27,10114,1013.61
8171.0,2024-09-21 04:00,London,Autumn,17.21,67.0,0.0,Clear,70.76,11229,1016.75
,,London,Winter,6.61,46.0,,,,11366,1006.03
8173.0,2024-09-21 08:00,London,Autumn,20.08,,8.09,Fog,77.57,7232,1021.09
8174.0,,London,Spring,17.57,,6.46,Clear,198.886612589032,10488,1003.48
8175.0,2024-09-21T12:00Z,London,Autumn,7.07,65.0,4.32,Clear,68.16,error,994.02
,2024-09-21T14:00Z,London,,-46.473107355389686,50.0,0.0,Clear,32.25,10277,1003.89
8177.0,21/09/2024 04PM,,Autumn,70.96105650174496,,12.76,Rain,,1648,978.58
8178.0,2024-09-21 18:00,London,Autumn,16.13,92.0,0.0,Clear,4.46,8785,994.69
8179.0,2024-09-21T20:00Z,London,,27.63,65.0,,Fog,60.99,1263,1022.0
8180.0,2024-09-21T22:00Z,,Autumn,11.34,52.0,0.0,Clear,32.11,11243,1026.38
,2024-09-22T00:00Z,London,Autumn,9.87,75.0,0.0,Clear,43.71,120013.80721950834,1023.8
8182.0,2024-09-22T02:00Z,London,Autumn,20.53,57.0,79.47477377463495,Rain,,5199,1026.24
8183.0,2024-09-22 04:00,London,Autumn,14.06,57.0,0.0,Clear,38.17,10525,1004.59
8184.0,2024-09-22T06:00Z,London,Autumn,10.55,69.0,5.86,Clear,6.04,8482,997.11
8185.0,2024-09-22T08:00Z,London,Autumn,,58.0,0.0,Clear,20.31,10276,
8186.0,22/09/2024 10AM,London,Autumn,5.22,88.0,0.0,Clear,177.5262662372466,,1015.84
8187.0,,,Winter,,-15.330571358572708,0.0,Clear,,10252,1024.62
8188.0,22/09/2024 02PM,London,Autumn,,80.0,36.12,Rain,,7148,1011.02
8189.0,22/09/2024 04PM,London,Autumn,13.45,83.0,0.0,Clear,29.92,8731,
8190.0,22/09/2024 06PM,,Autumn,7.71,67.0,9.75,Clear,51.98,9358,888.7584858213612
8191.0,2024-09-22 20:00,London,Autumn,17.25,160.1166984438701,224.36059467264616,Storm,,749,
8192.0,22/09/2024 10PM,,Autumn,13.81,58.0,0.0,Clear,54.52,11728,
8193.0,23/09/2024 12AM,London,Autumn,-39.5095747384501,66.0,0.0,Snow,,2396,988.36
8194.0,2024-09-23T02:00Z,,Autumn,6.7,89.0,,Fog,48.85,11939,1017.44
8195.0,2024-09-23 04:00,London,Autumn,14.35,,13.76,Rain,60.08,293,1010.79
,23/09/2024 06AM,London,Autumn,16.11,71.0,0.0,Clear,65.57,11534,1006.33
,2024-09-23T08:00Z,London,Autumn,,164.46929430654572,0.0,Clear,35.48,9775,998.98
8198.0,2099-13-40 25:61,London,Autumn,,55.0,0.0,Clear,73.92,10470,1004.41
8199.0,23/09/2024 12PM,London,Autumn,24.69,54.0,0.0,Clear,21.48,120011.80351111814,999.72
8200.0,,London,Summer,16.88,39.0,,Clear,4.72,11005,1005.06
,23/09/2024 04PM,,Autumn,23.66,95.0,0.0,Clear,21.99,11033,998.69
,23/09/2024 06PM,,Autumn,21.91,,11.77,Rain,13.47,6047,1116.023861276363
8203.0,2024-09-23 20:00,London,Autumn,17.72,83.0,0.0,Clear,18.14,8175,992.9
8204.0,2024-09-23T22:00Z,London,Autumn,-36.946889152705175,90.0,0.0,Clear,7.73,9688,
8205.0,2024-09-24 00:00,London,,1.99,44.0,0.0,,44.74,11615,992.06
8206.0,24/09/2024 02AM,London,Autumn,11.55,70.0,0.0,Clear,48.05,10126,
8207.0,24/09/2024 04AM,,Autumn,81.9633944120289,87.0,78.62,Storm,,120004.1026058379,955.39
8208.0,24/09/2024 06AM,London,,21.28,52.0,0.0,Clear,352.4620887385548,10123,1000.29
8209.0,2024-09-24 08:00,London,Autumn,10.43,57.0,0.0,Clear,,9350,
8210.0,2024-09-24 10:00,London,Autumn,7.27,88.0,0.0,Clear,40.27,,1017.65
8211.0,24/09/2024 12PM,London,Autumn,17.61,97.0,205.67905982018192,Storm,59.97,120020.76642148242,1103.8721129506189
8212.0,2024-09-24 14:00,London,Autumn,17.13,67.0,0.0,Clear,25.69,11729,1004.29
8213.0,,London,Winter,71.06452548090303,89.0,0.0,Clear,1.4,8465,988.47
8214.0,24/09/2024 06PM,London,Autumn,16.18,61.0,96.12933230586565,Rain,30.93,7179,1005.75
8215.0,2024-09-24 20:00,London,Autumn,,91.0,0.0,Clear,41.62,9473,993.39
,2024-09-24 22:00,London,Autumn,16.15,96.0,0.0,Clear,,11071,1000.93
8217.0,,London,Autumn,-53.37972453195062,82.0,0.0,Snow,69.68,4069,1027.29
8218.0,2024-09-25T02:00Z,London,Autumn,15.35,58.0,0.0,Clear,67.59,120006.02742935542,1024.53
8219.0,2024-09-25 04:00,London,Autumn,12.82,64.0,0.0,Clear,38.73,11173,1019.37
8220.0,25/09/2024 06AM,London,Autumn,14.0,81.0,0.0,Clear,69.06,10088,1008.27
8221.0,,London,Winter,,164.7452178838032,0.0,Clear,17.62,error,1026.4
8222.0,25/09/2024 10AM,London,Autumn,19.25,63.0,0.0,Clear,75.1,9764,990.76
8223.0,,London,Spring,,65.0,0.0,Clear,41.67,9940,1018.07
8224.0,25/09/2024 02PM,London,Autumn,12.96,-31.0857853516219,0.0,Clear,29.4,49997.06512275519,1121.9353024724915
8225.0,2024-09-25T16:00Z,London,,28.62,44.0,0.0,Clear,21.42,10568,1003.15
8226.0,,London,Summer,30.5,,3.28,,3.65,,993.99
8227.0,25/09/2024 08PM,London,Autumn,82.72781440403395,56.0,0.0,Clear,,11441,1010.32
8228.0,2024-09-25 22:00,London,Autumn,9.5,93.0,0.0,Clear,353.83323447039334,49995.37924696313,1021.12
8229.0,2024-09-26 00:00,London,Autumn,8.43,58.0,0.0,Clear,,9385,1018.74
8230.0,2024-09-26T02:00Z,London,Autumn,,,9.42,Clear,56.64,11988,993.75
8231.0,26/09/2024 04AM,London,Autumn,22.18,55.0,0.0,Clear,20.48,8977,
8232.0,2024-09-26 06:00,London,Autumn,-39.59190457097078,82.0,38.65,Snow,18.75,839,1042.3
8233.0,2024-09-26T08:00Z,,Autumn,18.2,55.0,0.0,Clear,43.64,9830,1022.81
8234.0,26/09/2024 10AM,London,Autumn,16.56,91.0,0.0,Clear,,10434,1025.47
8235.0,26/09/2024 12PM,London,Autumn,18.42,87.0,0.0,Clear,39.06,9077,998.3
8236.0,2024-09-26 14:00,,Autumn,23.93,74.0,0.0,Clear,,,1023.96
8237.0,2024-09-26 16:00,London,Autumn,12.54,62.0,6.62,Clear,15.61,10444,1010.31
8238.0,2024-09-26T18:00Z,London,Autumn,,99.0,79.68,Storm,62.6,11290,975.56
8239.0,26/09/2024 08PM,,Autumn,15.28,172.03228955189593,216.02906710318788,Rain,3.13,8146,1009.63
8240.0,26/09/2024 10PM,London,Autumn,23.15,81.0,0.0,Clear,,8294,1020.53
8241.0,27/09/2024 12AM,London,Autumn,7.42,81.0,,Clear,31.5,9773,1022.46
8242.0,,London,Summer,,63.0,0.0,Clear,191.45822038295623,10402,1113.576011302139
,27/09/2024 04AM,London,Autumn,18.32,75.0,0.0,Clear,,11063,997.3
8244.0,2024-09-27 06:00,London,Autumn,17.17,74.0,,,50.98,10499,994.58
8245.0,,London,,-47.945948810246236,57.0,0.0,Clear,70.18,8944,886.5444586266301
8246.0,2024-09-27T10:00Z,London,Autumn,-49.45912040050321,,,Snow,74.81,11264,886.2639138817274
8247.0,27/09/2024 12PM,London,,1.15,53.0,0.0,Snow,20.1,120023.20395401836,879.8134321693996
8248.0,2024-09-27 14:00,London,Autumn,20.57,95.0,,Fog,353.89231107357153,,1022.03
8249.0,2024-09-27 16:00,London,Autumn,-40.9613964555552,156.77619141276378,0.0,Clear,43.21,8965,1028.5
8250.0,2024-09-27 18:00,London,Autumn,21.31,,17.88,Rain,48.39,11062,1118.569115211527
8251.0,2024-09-27T20:00Z,London,Autumn,11.82,62.0,5.43,Clear,16.54,9199,1112.328999940287
8252.0,2024-09-27T22:00Z,London,Autumn,15.07,151.17137237886513,70.76,Storm,29.0,645,972.37
8253.0,2024-09-28T00:00Z,London,Autumn,5.37,58.0,0.0,Clear,16.32,10350,1018.21
,2024-09-28 02:00,London,Autumn,,59.0,0.0,Clear,71.53,unknown,1009.39
8255.0,28/09/2024 04AM,London,Autumn,23.39,80.0,19.89,Clear,4.58,10695,1028.77
8256.0,2024-09-28T06:00Z,London,Autumn,9.58,88.0,0.0,Clear,199.91598254208583,,1026.34
8257.0,,London,Spring,11.0,,8.66,Fog,70.51,error,990.32
8258.0,2024-09-28T10:00Z,London,Autumn,9.42,,,Fog,68.1,10878,995.43
8259.0,2024-09-28 12:00,London,Autumn,8.96,174.20873317849689,0.0,Clear,66.09,,1009.56
8260.0,28/09/2024 02PM,London,Autumn,23.84,53.0,,Fog,70.29,8434,1106.9695011049118
,28/09/2024 04PM,London,Autumn,24.16,97.0,0.0,Clear,14.82,8056,1018.37
8262.0,2024-09-28 18:00,London,Autumn,23.15,93.0,204.71518414572947,Storm,366.37040177087334,,973.91
8263.0,28/09/2024 08PM,,Autumn,15.08,,14.87,Clear,39.19,11744,1024.17
8264.0,28/09/2024 10PM,London,Autumn,9.6,69.0,0.0,Clear,78.7,8328,1111.134070828021
8265.0,2024-09-29 00:00,London,Autumn,24.05,74.0,14.16,Clear,70.81,8781,1003.87
